ChunkId,ChunkSize,Compressor,File,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
18,256K,deflate,HDFS,0.031886,0.005949,262046,30850.0,47982.0,0.863119,0.835123,0.23107,72473,8,2679,123270
18,256K,lz4,HDFS,0.005467,0.004119,262046,52600.0,55791.0,0.47279,0.471956,0.23107,72473,8,2679,123270
89,256K,gzip,HDFS,0.005309,0.003581,262076,17488.0,16657.0,0.085922,0.085366,0.234283,112680,1,839,80770
89,256K,deflate,HDFS,0.025137,0.006116,262076,16932.0,18568.0,0.16453,0.156455,0.234283,112680,1,839,80770
89,256K,lz4,HDFS,0.003846,0.004074,262076,29147.0,29011.0,0.091898,0.096212,0.234283,112680,1,839,80770
15,256K,gzip,HDFS,0.006642,0.003558,262113,32710.0,36895.0,0.451038,0.448486,0.232909,61736,7,2847,132591
15,256K,deflate,HDFS,0.030551,0.006133,262113,32048.0,48237.0,0.822298,0.834365,0.232909,61736,7,2847,132591
15,256K,lz4,HDFS,0.004892,0.004739,262113,53951.0,56992.0,0.46299,0.483677,0.232909,61736,7,2847,132591
32,256K,gzip,HDFS,0.005316,0.00352,262079,17544.0,16648.0,0.085809,0.086442,0.231098,112680,1,839,80773
32,256K,deflate,HDFS,0.025135,0.005938,262079,17098.0,18550.0,0.165979,0.17781,0.231098,112680,1,839,80773
32,256K,lz4,HDFS,0.005151,0.003407,262079,29398.0,28995.0,0.084685,0.089999,0.231098,112680,1,839,80773
5,256K,gzip,HDFS,0.006306,0.003691,261983,25122.0,26035.0,0.377439,0.379719,0.246783,88755,7,1259,95133
5,256K,deflate,HDFS,0.032115,0.005857,261983,24984.0,35936.0,0.709305,0.683788,0.246783,88755,7,1259,95133
5,256K,lz4,HDFS,0.004487,0.004575,261983,45980.0,44826.0,0.400519,0.389406,0.246783,88755,7,1259,95133
7,256K,gzip,HDFS,0.006628,0.003598,262138,24425.0,27959.0,0.796007,0.784365,0.251541,90638,11,1159,93168
7,256K,deflate,HDFS,0.028861,0.005888,262138,24382.0,48413.0,1.448972,1.458365,0.251541,90638,11,1159,93168
7,256K,lz4,HDFS,0.00506,0.003824,262138,45577.0,44304.0,0.806272,0.828042,0.251541,90638,11,1159,93168
12,256K,gzip,HDFS,0.006706,0.003641,262102,24879.0,25793.0,0.390282,0.382795,0.24765,89249,7,1236,94839
12,256K,deflate,HDFS,0.032659,0.005812,262102,24904.0,35697.0,0.714413,0.665637,0.24765,89249,7,1236,94839
12,256K,lz4,HDFS,0.004295,0.004918,262102,45923.0,44360.0,0.40636,0.42405,0.24765,89249,7,1236,94839
73,256K,gzip,HDFS,0.006848,0.003985,262096,25085.0,25482.0,0.381521,0.378226,0.249244,89231,7,1235,94622
73,256K,deflate,HDFS,0.030576,0.006339,262096,24863.0,35301.0,0.70243,0.68583,0.249244,89231,7,1235,94622
73,256K,lz4,HDFS,0.004499,0.004209,262096,45990.0,43825.0,0.3986,0.399119,0.249244,89231,7,1235,94622
46,256K,gzip,HDFS,0.006891,0.004009,262106,25129.0,25998.0,0.389122,0.394697,0.249684,89458,7,1257,95362
46,256K,deflate,HDFS,0.037404,0.00593,262106,25060.0,35885.0,0.737254,0.709227,0.249684,89458,7,1257,95362
46,256K,lz4,HDFS,0.005605,0.005465,262106,46167.0,44550.0,0.397742,0.409241,0.249684,89458,7,1257,95362
64,256K,gzip,HDFS,0.006728,0.003712,262142,24857.0,25431.0,0.379771,0.370023,0.249558,89251,6,1226,94995
64,256K,deflate,HDFS,0.028972,0.005928,262142,24751.0,35000.0,0.683927,0.681925,0.249558,89251,6,1226,94995
64,256K,lz4,HDFS,0.005221,0.004928,262142,45652.0,43814.0,0.384468,0.393576,0.249558,89251,6,1226,94995
75,256K,gzip,HDFS,0.006813,0.004204,261972,24844.0,25617.0,0.386371,0.382258,0.249275,89112,7,1234,94820
75,256K,deflate,HDFS,0.029772,0.006097,261972,24766.0,35494.0,0.713917,0.694666,0.249275,89112,7,1234,94820
75,256K,lz4,HDFS,0.00465,0.004422,261972,45622.0,44271.0,0.39829,0.409977,0.249275,89112,7,1234,94820
1,256K,gzip,HDFS,0.006941,0.003975,262084,25035.0,25743.0,0.388868,0.381723,0.250141,89371,7,1237,94769
1,256K,deflate,HDFS,0.03039,0.005874,262084,24772.0,35644.0,0.684442,0.70029,0.250141,89371,7,1237,94769
1,256K,lz4,HDFS,0.004717,0.004527,262084,45757.0,43882.0,0.40064,0.393052,0.250141,89371,7,1237,94769
36,256K,gzip,HDFS,0.007522,0.004457,262007,31870.0,39330.0,0.39174,0.383921,0.209504,49565,5,3569,152043
36,256K,deflate,HDFS,0.032857,0.005961,262007,32168.0,48635.0,0.70393,0.712636,0.209504,49565,5,3569,152043
36,256K,lz4,HDFS,0.0057,0.004677,262007,54053.0,59950.0,0.391291,0.404786,0.209504,49565,5,3569,152043
56,256K,gzip,HDFS,0.005377,0.003592,262064,17554.0,16646.0,0.089732,0.090244,0.229776,112680,1,839,80758
56,256K,deflate,HDFS,0.024479,0.005733,262064,17140.0,18571.0,0.16461,0.150471,0.229776,112680,1,839,80758
56,256K,lz4,HDFS,0.004794,0.004885,262064,29479.0,29062.0,0.086642,0.089668,0.229776,112680,1,839,80758
84,256K,gzip,HDFS,0.006572,0.003635,262048,24872.0,25311.0,0.365434,0.375265,0.247745,89522,6,1226,94622
84,256K,deflate,HDFS,0.031466,0.005996,262048,24666.0,34976.0,0.680829,0.684419,0.247745,89522,6,1226,94622
84,256K,lz4,HDFS,0.005967,0.005559,262048,45370.0,43463.0,0.386408,0.380959,0.247745,89522,6,1226,94622
69,256K,gzip,HDFS,0.006502,0.003824,262085,24975.0,25624.0,0.355764,0.375934,0.245361,88787,6,1250,95137
69,256K,deflate,HDFS,0.030636,0.005997,262085,24741.0,35285.0,0.720935,0.697616,0.245361,88787,6,1250,95137
69,256K,lz4,HDFS,0.005186,0.005142,262085,45930.0,43856.0,0.3817,0.378475,0.245361,88787,6,1250,95137
43,256K,gzip,HDFS,0.006823,0.004433,262035,25136.0,28724.0,0.715035,0.722097,0.254304,89031,11,1229,94462
43,256K,deflate,HDFS,0.029318,0.005906,262035,24965.0,47205.0,1.337939,1.288415,0.254304,89031,11,1229,94462
43,256K,lz4,HDFS,0.003678,0.004029,262035,46041.0,46099.0,0.737651,0.732057,0.254304,89031,11,1229,94462
70,256K,gzip,HDFS,0.006798,0.004286,262130,25101.0,25733.0,0.384253,0.380131,0.247049,88533,7,1245,94868
70,256K,deflate,HDFS,0.030971,0.006131,262130,25013.0,35622.0,0.71616,0.692458,0.247049,88533,7,1245,94868
70,256K,lz4,HDFS,0.005409,0.005031,262130,46192.0,44229.0,0.381513,0.392135,0.247049,88533,7,1245,94868
83,256K,gzip,HDFS,0.006835,0.004072,262083,25301.0,25699.0,0.390515,0.37683,0.250181,88827,7,1242,94950
83,256K,deflate,HDFS,0.031331,0.006157,262083,25088.0,35582.0,0.701112,0.707684,0.250181,88827,7,1242,94950
83,256K,lz4,HDFS,0.005538,0.004127,262083,46115.0,44129.0,0.402811,0.397076,0.250181,88827,7,1242,94950
