ChunkId,ChunkSize,Compressor,File,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
70,32K,deflate,Thunderbird,0.021748,0.016854,32685,5830.0,87884.0,11.549113,11.769456,6.578245,11045,185,239,3032
70,32K,lz4,Thunderbird,0.018003,0.014867,32685,8322.0,20176.0,9.61473,9.595133,6.578245,11045,185,239,3032
79,32K,gzip,Thunderbird,0.013985,0.01629,32742,4486.0,18567.0,6.683918,6.638257,6.196802,10874,132,165,3434
79,32K,deflate,Thunderbird,0.01917,0.0184,32742,4556.0,62779.0,8.138976,8.130698,6.196802,10874,132,165,3434
79,32K,lz4,Thunderbird,0.014571,0.014771,32742,6650.0,14539.0,6.844075,6.779561,6.196802,10874,132,165,3434
72,32K,gzip,Thunderbird,0.01379,0.015252,32745,2922.0,4324.0,0.842965,0.845097,6.02787,7668,3,4,4048
72,32K,deflate,Thunderbird,0.022223,0.017454,32745,2829.0,9942.0,1.020441,1.012921,6.02787,7668,3,4,4048
72,32K,lz4,Thunderbird,0.017746,0.013719,32745,5200.0,7037.0,0.863839,0.863464,6.02787,7668,3,4,4048
42,32K,gzip,Thunderbird,0.013752,0.015139,32678,3546.0,24798.0,9.074308,9.07943,6.079345,9359,48,81,5499
42,32K,deflate,Thunderbird,0.018766,0.017806,32678,3639.0,86202.0,11.305428,11.267145,6.079345,9359,48,81,5499
42,32K,lz4,Thunderbird,0.014423,0.014917,32678,5677.0,21153.0,9.233389,9.244613,6.079345,9359,48,81,5499
34,32K,gzip,Thunderbird,0.014217,0.015178,32724,3002.0,4424.0,0.830099,0.847475,6.004998,7609,3,4,4149
34,32K,deflate,Thunderbird,0.021302,0.018118,32724,2886.0,9985.0,0.986161,0.993747,6.004998,7609,3,4,4149
34,32K,lz4,Thunderbird,0.013901,0.014136,32724,5466.0,7043.0,0.859252,0.858913,6.004998,7609,3,4,4149
91,32K,gzip,Thunderbird,0.014553,0.015757,32699,4285.0,17141.0,6.076534,6.126664,6.160472,10542,106,150,3506
91,32K,deflate,Thunderbird,0.018838,0.018316,32699,4249.0,58427.0,7.551873,7.508494,6.160472,10542,106,150,3506
91,32K,lz4,Thunderbird,0.016989,0.015403,32699,6531.0,14487.0,6.221029,6.294113,6.160472,10542,106,150,3506
47,32K,gzip,Thunderbird,0.013755,0.015063,32629,1695.0,6370.0,2.005058,2.035939,6.125745,13556,16,84,3559
47,32K,deflate,Thunderbird,0.021764,0.018247,32629,1805.0,20486.0,2.381551,2.410341,6.125745,13556,16,84,3559
47,32K,lz4,Thunderbird,0.017118,0.018779,32629,2853.0,6346.0,2.051351,2.076357,6.125745,13556,16,84,3559
58,32K,gzip,Thunderbird,0.013846,0.014434,32749,3092.0,11445.0,3.863789,3.881612,6.138005,9979,51,131,4897
58,32K,deflate,Thunderbird,0.02188,0.018165,32749,3195.0,37588.0,4.681448,4.657341,6.138005,9979,51,131,4897
58,32K,lz4,Thunderbird,0.014362,0.017038,32749,4958.0,9849.0,3.969195,3.972551,6.138005,9979,51,131,4897
1,32K,gzip,Thunderbird,0.014085,0.014334,32716,1459.0,4693.0,1.486152,1.508868,6.16062,8250,3,25,18311
1,32K,deflate,Thunderbird,0.020764,0.018382,32716,1543.0,15280.0,1.801856,1.74339,6.16062,8250,3,25,18311
1,32K,lz4,Thunderbird,0.015785,0.014565,32716,2176.0,4940.0,1.543642,1.531059,6.16062,8250,3,25,18311
77,32K,gzip,Thunderbird,0.01467,0.014116,32757,1972.0,12621.0,4.201395,4.251371,7.144833,8054,16,106,9465
77,32K,deflate,Thunderbird,0.021423,0.018566,32757,2062.0,41806.0,5.072093,5.052359,7.144833,8054,16,106,9465
77,32K,lz4,Thunderbird,0.016922,0.018724,32757,2976.0,11816.0,4.28058,4.307375,7.144833,8054,16,106,9465
81,32K,gzip,Thunderbird,0.015083,0.014566,32747,2112.0,12610.0,4.189361,4.170558,7.032752,8484,16,107,8996
81,32K,deflate,Thunderbird,0.022386,0.019835,32747,2194.0,41477.0,5.125604,5.071173,7.032752,8484,16,107,8996
81,32K,lz4,Thunderbird,0.015415,0.014112,32747,3211.0,11675.0,4.316857,4.268063,7.032752,8484,16,107,8996
27,32K,gzip,Thunderbird,0.013692,0.014898,32632,2273.0,10250.0,3.370008,3.376933,6.498907,8629,14,65,16613
27,32K,deflate,Thunderbird,0.021577,0.016665,32632,2376.0,33772.0,4.096699,4.088626,6.498907,8629,14,65,16613
27,32K,lz4,Thunderbird,0.014725,0.014811,32632,3409.0,9562.0,3.469798,3.510834,6.498907,8629,14,65,16613
18,32K,gzip,Thunderbird,0.014003,0.015154,32759,3988.0,10784.0,2.982281,3.027212,6.116042,9887,17,140,5737
18,32K,deflate,Thunderbird,0.022895,0.020828,32759,3890.0,31177.0,3.598423,3.642576,6.116042,9887,17,140,5737
18,32K,lz4,Thunderbird,0.016169,0.016984,32759,6997.0,12574.0,3.052024,3.063161,6.116042,9887,17,140,5737
62,32K,gzip,Thunderbird,0.013785,0.014932,32702,3387.0,18542.0,6.94599,6.965245,6.357275,9715,82,148,5233
62,32K,deflate,Thunderbird,0.01912,0.018139,32702,3463.0,64758.0,8.463921,8.516282,6.357275,9715,82,148,5233
62,32K,lz4,Thunderbird,0.014157,0.014949,32702,5141.0,14431.0,7.111248,7.076452,6.357275,9715,82,148,5233
59,32K,gzip,Thunderbird,0.014429,0.015769,32729,3334.0,5561.0,1.213313,1.219607,6.05697,7408,5,7,4449
59,32K,deflate,Thunderbird,0.023879,0.020882,32729,3207.0,13762.0,1.474499,1.439916,6.05697,7408,5,7,4449
59,32K,lz4,Thunderbird,0.015721,0.016691,32729,5897.0,8193.0,1.265734,1.284117,6.05697,7408,5,7,4449
33,32K,gzip,Thunderbird,0.013741,0.01587,32703,1159.0,5756.0,1.881958,1.870811,6.117395,10350,11,20,5844
33,32K,deflate,Thunderbird,0.017501,0.018611,32703,1251.0,18678.0,2.285374,2.280048,6.117395,10350,11,20,5844
33,32K,lz4,Thunderbird,0.016432,0.014542,32703,1585.0,5650.0,1.913905,1.926845,6.117395,10350,11,20,5844
10,32K,gzip,Thunderbird,0.015404,0.01591,32740,3112.0,4513.0,0.83545,0.854926,6.085279,7655,3,4,4131
10,32K,deflate,Thunderbird,0.022178,0.020442,32740,2939.0,10044.0,0.996119,1.006984,6.085279,7655,3,4,4131
10,32K,lz4,Thunderbird,0.014739,0.016776,32740,5584.0,7327.0,0.864913,0.876358,6.085279,7655,3,4,4131
99,32K,gzip,Thunderbird,0.014896,0.015248,32767,3156.0,6081.0,1.624694,1.622588,6.153655,9711,5,133,6071
99,32K,deflate,Thunderbird,0.018388,0.019896,32767,3043.0,17135.0,1.922228,1.911508,6.153655,9711,5,133,6071
99,32K,lz4,Thunderbird,0.016469,0.016455,32767,5646.0,8107.0,1.664511,1.664082,6.153655,9711,5,133,6071
88,32K,gzip,Thunderbird,0.014331,0.014675,32713,3405.0,6720.0,1.751096,1.721597,6.171116,9809,7,136,6028
88,32K,deflate,Thunderbird,0.022679,0.018863,32713,3242.0,18703.0,2.096591,2.09254,6.171116,9809,7,136,6028
88,32K,lz4,Thunderbird,0.017246,0.014993,32713,5866.0,8968.0,1.796467,1.791857,6.171116,9809,7,136,6028
73,32K,gzip,Thunderbird,0.014174,0.014629,32729,3224.0,4608.0,0.839609,0.846973,6.084676,7647,3,4,4027
73,32K,deflate,Thunderbird,0.023235,0.021118,32729,3049.0,10160.0,1.005512,0.994056,6.084676,7647,3,4,4027
73,32K,lz4,Thunderbird,0.017476,0.013812,32729,5712.0,7451.0,0.86628,0.846863,6.084676,7647,3,4,4027
94,32K,gzip,Thunderbird,0.013782,0.014173,32747,2825.0,7926.0,2.368769,2.357718,6.083499,10079,15,21,2477
94,32K,deflate,Thunderbird,0.023447,0.021412,32747,2827.0,24364.0,2.783287,2.768028,6.083499,10079,15,21,2477
94,32K,lz4,Thunderbird,0.014342,0.015518,32747,4791.0,9278.0,2.385724,2.43844,6.083499,10079,15,21,2477
51,32K,gzip,Thunderbird,0.014048,0.014668,32689,3101.0,4535.0,0.843303,0.847474,6.114101,7754,3,4,4024
51,32K,deflate,Thunderbird,0.021087,0.019317,32689,2986.0,10076.0,1.039093,1.021039,6.114101,7754,3,4,4024
51,32K,lz4,Thunderbird,0.016022,0.013453,32689,5513.0,7123.0,0.85385,0.856223,6.114101,7754,3,4,4024
37,32K,gzip,Thunderbird,0.01384,0.014308,32669,2239.0,7797.0,2.086685,2.087719,6.110381,7644,10,398,6052
37,32K,deflate,Thunderbird,0.020145,0.018508,32669,2156.0,21944.0,2.469484,2.472244,6.110381,7644,10,398,6052
37,32K,lz4,Thunderbird,0.016696,0.014878,32669,3685.0,8646.0,2.12804,2.102789,6.110381,7644,10,398,6052
22,32K,gzip,Thunderbird,0.013975,0.016398,32663,2836.0,15898.0,5.770799,5.73792,6.159042,12921,42,112,3836
22,32K,deflate,Thunderbird,0.023318,0.021214,32663,2934.0,54536.0,6.999404,6.923259,6.159042,12921,42,112,3836
22,32K,lz4,Thunderbird,0.013713,0.01418,32663,4342.0,13602.0,5.918306,5.860328,6.159042,12921,42,112,3836
92,32K,gzip,Thunderbird,0.014377,0.014877,32509,2218.0,22350.0,8.561261,8.587154,6.370327,12324,22,60,9371
92,32K,deflate,Thunderbird,0.020624,0.017713,32509,2321.0,81107.0,10.586928,10.6651,6.370327,12324,22,60,9371
92,32K,lz4,Thunderbird,0.016069,0.017251,32509,3219.0,18510.0,8.788869,8.81269,6.370327,12324,22,60,9371
69,32K,gzip,Thunderbird,0.013999,0.015362,32742,3954.0,4069.0,0.503347,0.509882,6.054161,8116,3,1,1233
69,32K,deflate,Thunderbird,0.021891,0.017676,32742,3789.0,7261.0,0.591186,0.603359,6.054161,8116,3,1,1233
69,32K,lz4,Thunderbird,0.015131,0.016175,32742,6804.0,6531.0,0.523558,0.515651,6.054161,8116,3,1,1233
68,32K,gzip,Thunderbird,0.01402,0.015686,32442,1830.0,18350.0,6.957739,6.912276,7.126372,6808,16,35,18090
68,32K,deflate,Thunderbird,0.01965,0.019613,32442,1963.0,65797.0,8.431834,8.473107,7.126372,6808,16,35,18090
68,32K,lz4,Thunderbird,0.016888,0.014635,32442,2758.0,15624.0,7.081869,7.068676,7.126372,6808,16,35,18090
25,32K,gzip,Thunderbird,0.014659,0.015211,32537,1418.0,15517.0,5.902464,5.888038,6.420533,6368,10,30,18927
25,32K,deflate,Thunderbird,0.022509,0.018966,32537,1552.0,56852.0,7.247502,7.232926,6.420533,6368,10,30,18927
25,32K,lz4,Thunderbird,0.015061,0.017559,32537,2150.0,13753.0,6.060426,6.038055,6.420533,6368,10,30,18927
63,32K,gzip,Thunderbird,0.014002,0.015491,32729,3026.0,4371.0,0.856876,0.846078,6.01612,7686,3,4,4002
63,32K,deflate,Thunderbird,0.022383,0.021815,32729,2914.0,9986.0,1.036816,1.026811,6.01612,7686,3,4,4002
63,32K,lz4,Thunderbird,0.013788,0.015373,32729,5398.0,7144.0,0.872695,0.872124,6.01612,7686,3,4,4002
40,32K,gzip,Thunderbird,0.015006,0.015292,32715,2131.0,22278.0,8.587813,8.613765,6.306464,11929,22,63,10344
40,32K,deflate,Thunderbird,0.019437,0.017307,32715,2257.0,80713.0,10.503085,10.649477,6.306464,11929,22,63,10344
40,32K,lz4,Thunderbird,0.018271,0.014881,32715,3084.0,18387.0,8.828342,8.747659,6.306464,11929,22,63,10344
95,32K,gzip,Thunderbird,0.013912,0.015229,32697,4005.0,22616.0,8.084074,8.059404,6.646765,11120,40,92,4568
95,32K,deflate,Thunderbird,0.019607,0.018414,32697,4049.0,76669.0,9.918252,9.887136,6.646765,11120,40,92,4568
95,32K,lz4,Thunderbird,0.015615,0.01478,32697,6338.0,20203.0,8.172407,8.217959,6.646765,11120,40,92,4568
66,32K,gzip,Thunderbird,0.014935,0.016747,32662,3622.0,14111.0,4.608294,4.6207,7.266334,10491,20,71,4493
66,32K,deflate,Thunderbird,0.021142,0.018372,32662,3651.0,45633.0,5.604775,5.612102,7.266334,10491,20,71,4493
66,32K,lz4,Thunderbird,0.017554,0.013927,32662,5795.0,14597.0,4.730087,4.74343,7.266334,10491,20,71,4493
85,32K,gzip,Thunderbird,0.01536,0.014865,32749,4009.0,13502.0,4.042779,4.005093,6.807211,9672,19,59,4746
85,32K,deflate,Thunderbird,0.024433,0.021596,32749,3997.0,41176.0,4.826112,4.753791,6.807211,9672,19,59,4746
85,32K,lz4,Thunderbird,0.014673,0.015968,32749,6410.0,15002.0,4.136478,4.130938,6.807211,9672,19,59,4746
53,32K,gzip,Thunderbird,0.014786,0.014932,32629,3846.0,14692.0,4.502175,4.509428,7.234316,10935,20,61,4889
53,32K,deflate,Thunderbird,0.020011,0.019073,32629,3903.0,45282.0,5.449862,5.432206,7.234316,10935,20,61,4889
53,32K,lz4,Thunderbird,0.018181,0.015936,32629,6186.0,16052.0,4.575757,4.548937,7.234316,10935,20,61,4889
7,32K,gzip,Thunderbird,0.014133,0.015989,32721,3634.0,12819.0,3.618277,3.66168,8.345584,10873,16,64,5789
7,32K,deflate,Thunderbird,0.020555,0.019129,32721,3706.0,37892.0,4.371227,4.370784,8.345584,10873,16,64,5789
7,32K,lz4,Thunderbird,0.017104,0.016994,32721,5832.0,14593.0,3.724975,3.723473,8.345584,10873,16,64,5789
19,32K,gzip,Thunderbird,0.014011,0.016698,32712,3151.0,5075.0,1.036266,1.047863,6.10344,7578,3,5,4054
19,32K,deflate,Thunderbird,0.021816,0.017701,32712,3056.0,12089.0,1.239245,1.230737,6.10344,7578,3,5,4054
19,32K,lz4,Thunderbird,0.017545,0.015384,32712,5598.0,7691.0,1.066983,1.062748,6.10344,7578,3,5,4054
44,32K,gzip,Thunderbird,0.015165,0.016258,32680,3346.0,5098.0,0.974921,0.974641,6.067917,7634,5,4,4076
44,32K,deflate,Thunderbird,0.023305,0.021288,32680,3262.0,11626.0,1.128872,1.156119,6.067917,7634,5,4,4076
44,32K,lz4,Thunderbird,0.015854,0.018338,32680,5893.0,7919.0,0.987907,0.994653,6.067917,7634,5,4,4076
2,32K,gzip,Thunderbird,0.014337,0.016974,32725,4232.0,18880.0,6.307001,6.31024,7.110906,9667,25,55,4182
2,32K,deflate,Thunderbird,0.019718,0.019245,32725,4210.0,61136.0,7.714725,7.674826,7.110906,9667,25,55,4182
2,32K,lz4,Thunderbird,0.017704,0.018592,32725,6975.0,18906.0,6.460989,6.423745,7.110906,9667,25,55,4182
20,32K,gzip,Thunderbird,0.013972,0.015167,32728,2923.0,9808.0,2.62153,2.607573,6.06705,7244,12,523,7064
20,32K,deflate,Thunderbird,0.018025,0.017799,32728,2889.0,26878.0,3.115547,3.047257,6.06705,7244,12,523,7064
20,32K,lz4,Thunderbird,0.01668,0.013857,32728,4825.0,10755.0,2.661323,2.66635,6.06705,7244,12,523,7064
93,32K,gzip,Thunderbird,0.014117,0.016404,32681,3549.0,21358.0,7.176535,7.166703,6.651629,9984,24,81,6452
93,32K,deflate,Thunderbird,0.023018,0.019563,32681,3671.0,69683.0,8.854567,8.955857,6.651629,9984,24,81,6452
93,32K,lz4,Thunderbird,0.015539,0.018315,32681,5826.0,20897.0,7.385009,7.343854,6.651629,9984,24,81,6452
21,64K,gzip,Thunderbird,0.016374,0.016159,65506,10402.0,38153.0,13.655152,13.681203,6.662583,23376,230,320,6536
21,64K,deflate,Thunderbird,0.039514,0.01694,65506,10465.0,130718.0,17.590521,17.714874,6.662583,23376,230,320,6536
21,64K,lz4,Thunderbird,0.023013,0.015177,65506,11294.0,28817.0,14.008576,14.051242,6.662583,23376,230,320,6536
35,64K,gzip,Thunderbird,0.014158,0.015311,65428,4367.0,13389.0,3.470024,3.446784,41.267544,31635,16,61,4144
35,64K,deflate,Thunderbird,0.023589,0.021005,65428,4345.0,37449.0,4.158663,4.117741,41.267544,31635,16,61,4144
35,64K,lz4,Thunderbird,0.017331,0.016221,65428,6752.0,19258.0,3.528081,3.497901,41.267544,31635,16,61,4144
31,64K,gzip,Thunderbird,0.014227,0.015832,65519,7797.0,49437.0,17.935983,17.896437,11.051385,19759,205,341,13926
31,64K,deflate,Thunderbird,0.022756,0.017809,65519,7882.0,170762.0,23.273855,23.396988,11.051385,19759,205,341,13926
31,64K,lz4,Thunderbird,0.01418,0.015145,65519,11128.0,40600.0,18.323098,18.336506,11.051385,19759,205,341,13926
56,64K,gzip,Thunderbird,0.014045,0.015292,65481,4210.0,23542.0,7.483603,7.51331,21.414895,21389,21,96,19033
56,64K,deflate,Thunderbird,0.021134,0.01746,65481,4369.0,76160.0,9.296142,9.318547,21.414895,21389,21,96,19033
56,64K,lz4,Thunderbird,0.015254,0.015755,65481,6442.0,25905.0,7.614232,7.616644,21.414895,21389,21,96,19033
32,64K,gzip,Thunderbird,0.014088,0.015307,65504,4506.0,3864.0,0.626695,0.613616,6.083809,17578,27,8,2847
32,64K,deflate,Thunderbird,0.021258,0.019986,65504,4495.0,8016.0,0.749028,0.735043,6.083809,17578,27,8,2847
32,64K,lz4,Thunderbird,0.015639,0.01713,65504,8332.0,6811.0,0.645286,0.63182,6.083809,17578,27,8,2847
15,64K,gzip,Thunderbird,0.013965,0.016262,65465,4287.0,7604.0,2.212987,2.204907,6.173024,17101,36,129,11295
15,64K,deflate,Thunderbird,0.026158,0.022371,65465,4314.0,22846.0,2.641206,2.607335,6.173024,17101,36,129,11295
15,64K,lz4,Thunderbird,0.016637,0.014461,65465,7965.0,7994.0,2.247939,2.262516,6.173024,17101,36,129,11295
41,64K,gzip,Thunderbird,0.01533,0.015077,65425,8568.0,43409.0,15.927707,16.021062,8.003191,20768,252,405,7198
41,64K,deflate,Thunderbird,0.020986,0.017425,65425,8599.0,149394.0,20.481944,20.482463,8.003191,20768,252,405,7198
41,64K,lz4,Thunderbird,0.018215,0.014345,65425,12531.0,33325.0,16.307817,16.177112,8.003191,20768,252,405,7198
30,64K,gzip,Thunderbird,0.014171,0.016274,65372,5165.0,22048.0,7.630578,7.607351,44.365381,34240,61,75,4364
30,64K,deflate,Thunderbird,0.021765,0.017966,65372,5218.0,73136.0,9.457732,9.377041,44.365381,34240,61,75,4364
30,64K,lz4,Thunderbird,0.017335,0.017318,65372,8129.0,20744.0,7.811158,7.743185,44.365381,34240,61,75,4364
82,64K,gzip,Thunderbird,0.01418,0.016202,65446,6250.0,20577.0,6.515624,6.482493,27.977777,26408,55,90,6415
82,64K,deflate,Thunderbird,0.01955,0.017546,65446,6162.0,64481.0,7.867775,7.890669,27.977777,26408,55,90,6415
82,64K,lz4,Thunderbird,0.01699,0.016845,65446,10002.0,22754.0,6.577979,6.590299,27.977777,26408,55,90,6415
3,64K,gzip,Thunderbird,0.014069,0.016294,65532,4965.0,14943.0,5.120154,5.12277,6.39503,20700,83,129,8742
3,64K,deflate,Thunderbird,0.023674,0.019416,65532,5018.0,50289.0,6.262801,6.243604,6.39503,20700,83,129,8742
3,64K,lz4,Thunderbird,0.01688,0.014528,65532,7738.0,13679.0,5.221745,5.254277,6.39503,20700,83,129,8742
13,64K,gzip,Thunderbird,0.013935,0.016288,65467,2891.0,17707.0,6.321663,6.21757,10.350204,14845,14,96,30673
13,64K,deflate,Thunderbird,0.022173,0.01648,65467,2970.0,61703.0,7.709094,7.708996,10.350204,14845,14,96,30673
13,64K,lz4,Thunderbird,0.018291,0.015523,65467,3961.0,16371.0,6.422467,6.376752,10.350204,14845,14,96,30673
97,64K,gzip,Thunderbird,0.013943,0.016522,65369,2823.0,18098.0,6.473865,6.411154,9.637853,14714,15,85,32152
97,64K,deflate,Thunderbird,0.021684,0.017207,65369,2979.0,63146.0,7.911063,7.869849,9.637853,14714,15,85,32152
97,64K,lz4,Thunderbird,0.0143,0.015241,65369,3829.0,16474.0,6.52158,6.566454,9.637853,14714,15,85,32152
60,64K,gzip,Thunderbird,0.014747,0.014736,65371,2497.0,17941.0,6.467093,6.480526,11.163977,15047,15,60,32956
60,64K,deflate,Thunderbird,0.020636,0.018725,65371,2688.0,63019.0,7.89595,7.794386,11.163977,15047,15,60,32956
60,64K,lz4,Thunderbird,0.015725,0.017234,65371,3743.0,16449.0,6.545926,6.572461,11.163977,15047,15,60,32956
28,64K,gzip,Thunderbird,0.014367,0.016003,65523,2750.0,17825.0,6.358624,6.336176,12.882204,15715,14,69,31244
28,64K,deflate,Thunderbird,0.019883,0.017585,65523,2903.0,61804.0,7.788807,7.778103,12.882204,15715,14,69,31244
28,64K,lz4,Thunderbird,0.018046,0.015588,65523,4041.0,16662.0,6.38679,6.450439,12.882204,15715,14,69,31244
5,64K,gzip,Thunderbird,0.014485,0.016326,65509,7731.0,23913.0,8.312595,8.273317,6.979015,21992,161,247,6709
5,64K,deflate,Thunderbird,0.024399,0.018344,65509,7543.0,78785.0,10.224275,10.239981,6.979015,21992,161,247,6709
5,64K,lz4,Thunderbird,0.018849,0.016678,65509,11315.0,20881.0,8.428501,8.410468,6.979015,21992,161,247,6709
65,64K,gzip,Thunderbird,0.014225,0.015382,65525,6935.0,25898.0,9.415927,9.40196,6.235138,21982,170,195,5610
65,64K,deflate,Thunderbird,0.022671,0.016626,65525,6951.0,88105.0,11.744299,11.825745,6.235138,21982,170,195,5610
65,64K,lz4,Thunderbird,0.014559,0.014972,65525,10454.0,20662.0,9.486199,9.554026,6.235138,21982,170,195,5610
1,64K,gzip,Thunderbird,0.014503,0.015719,65466,5979.0,23587.0,8.054884,8.085024,15.469673,26931,72,169,6919
1,64K,deflate,Thunderbird,0.021103,0.019152,65466,5958.0,78655.0,10.000943,10.003763,15.469673,26931,72,169,6919
1,64K,lz4,Thunderbird,0.014999,0.015573,65466,9715.0,23979.0,8.217462,8.205409,15.469673,26931,72,169,6919
89,64K,gzip,Thunderbird,0.018948,0.014864,65466,9887.0,49080.0,18.194363,18.255719,14.281706,24345,273,390,6250
89,64K,deflate,Thunderbird,0.021871,0.018352,65466,9905.0,167770.0,23.455507,23.701405,14.281706,24345,273,390,6250
89,64K,lz4,Thunderbird,0.013878,0.015366,65466,14532.0,37870.0,18.450868,18.506939,14.281706,24345,273,390,6250
61,64K,gzip,Thunderbird,0.014723,0.016104,65470,10867.0,52135.0,19.531081,19.49917,8.056007,21399,315,428,6982
61,64K,deflate,Thunderbird,0.02479,0.021599,65470,10763.0,179264.0,25.313454,25.445613,8.056007,21399,315,428,6982
61,64K,lz4,Thunderbird,0.017083,0.016823,65470,14950.0,39224.0,19.755349,19.881125,8.056007,21399,315,428,6982
74,64K,gzip,Thunderbird,0.019688,0.013886,65442,6352.0,6814.0,0.818518,0.816969,6.160012,14969,2,4,10243
74,64K,deflate,Thunderbird,0.037713,0.016265,65442,5819.0,11766.0,1.007921,0.971909,6.160012,14969,2,4,10243
74,64K,lz4,Thunderbird,0.023466,0.014383,65442,11258.0,12975.0,0.850259,0.856,6.160012,14969,2,4,10243
12,64K,gzip,Thunderbird,0.014349,0.014839,65430,6129.0,7986.0,1.460805,1.438202,7.538975,18482,8,167,9106
12,64K,deflate,Thunderbird,0.020903,0.01849,65430,5912.0,17717.0,1.714437,1.702565,7.538975,18482,8,167,9106
12,64K,lz4,Thunderbird,0.017345,0.013596,65430,10410.0,13167.0,1.470663,1.456601,7.538975,18482,8,167,9106
38,64K,gzip,Thunderbird,0.01437,0.014992,65470,4750.0,23168.0,7.790825,7.740751,7.789496,18157,22,58,22776
38,64K,deflate,Thunderbird,0.027529,0.018424,65470,4852.0,77273.0,9.592304,9.637942,7.789496,18157,22,58,22776
38,64K,lz4,Thunderbird,0.014328,0.014784,65470,7547.0,24220.0,7.870822,7.892402,7.789496,18157,22,58,22776
52,64K,gzip,Thunderbird,0.014556,0.014994,65484,5228.0,9062.0,1.854546,1.842233,6.244558,23214,12,36,8572
52,64K,deflate,Thunderbird,0.024899,0.017818,65484,5297.0,21562.0,2.252261,2.152613,6.244558,23214,12,36,8572
52,64K,lz4,Thunderbird,0.016491,0.013761,65484,8798.0,13668.0,1.884297,1.85058,6.244558,23214,12,36,8572
43,64K,gzip,Thunderbird,0.014309,0.01546,65458,6608.0,7593.0,1.063858,1.073685,6.15513,15237,4,5,8352
43,64K,deflate,Thunderbird,0.023629,0.018554,65458,6118.0,14335.0,1.322295,1.270274,6.15513,15237,4,5,8352
43,64K,lz4,Thunderbird,0.014307,0.014574,65458,11370.0,13629.0,1.087671,1.109773,6.15513,15237,4,5,8352
50,64K,gzip,Thunderbird,0.014359,0.01429,65462,4349.0,10656.0,2.987446,3.014526,9.213281,25065,14,71,8996
50,64K,deflate,Thunderbird,0.023432,0.01598,65462,4371.0,31607.0,3.643791,3.68858,9.213281,25065,14,71,8996
50,64K,lz4,Thunderbird,0.016717,0.017084,65462,6973.0,13516.0,3.060806,3.053128,9.213281,25065,14,71,8996
26,64K,gzip,Thunderbird,0.014622,0.014581,65485,4822.0,9110.0,2.07494,2.033988,8.642089,24278,14,118,8851
26,64K,deflate,Thunderbird,0.024504,0.018878,65485,4890.0,23092.0,2.457528,2.499479,8.642089,24278,14,118,8851
26,64K,lz4,Thunderbird,0.014301,0.015792,65485,7896.0,12945.0,2.082548,2.088166,8.642089,24278,14,118,8851
48,64K,gzip,Thunderbird,0.014712,0.015223,65387,4482.0,10878.0,3.009454,3.012852,9.104847,24693,13,88,9035
48,64K,deflate,Thunderbird,0.025589,0.020741,65387,4640.0,31521.0,3.65032,3.630859,9.104847,24693,13,88,9035
48,64K,lz4,Thunderbird,0.014336,0.015703,65387,7658.0,13830.0,3.065965,3.033955,9.104847,24693,13,88,9035
84,64K,gzip,Thunderbird,0.014287,0.015697,65428,4018.0,7543.0,1.871219,1.805742,6.318433,24760,9,80,8574
84,64K,deflate,Thunderbird,0.022704,0.017695,65428,4160.0,20180.0,2.226431,2.217457,6.318433,24760,9,80,8574
84,64K,lz4,Thunderbird,0.01813,0.01364,65428,6845.0,10089.0,1.895056,1.879756,6.318433,24760,9,80,8574
4,64K,gzip,Thunderbird,0.014257,0.016918,65434,5699.0,9093.0,1.894579,1.90925,8.989978,24145,10,165,9101
4,64K,deflate,Thunderbird,0.028371,0.019975,65434,5644.0,21917.0,2.301332,2.260336,8.989978,24145,10,165,9101
4,64K,lz4,Thunderbird,0.016542,0.0152,65434,9300.0,13005.0,1.918687,1.943328,8.989978,24145,10,165,9101
24,64K,gzip,Thunderbird,0.014792,0.016639,65471,4147.0,10813.0,3.281569,3.296214,13.635611,26590,13,57,7181
24,64K,deflate,Thunderbird,0.022499,0.019937,65471,4167.0,32512.0,3.94225,3.933868,13.635611,26590,13,57,7181
24,64K,lz4,Thunderbird,0.013857,0.014372,65471,6668.0,11607.0,3.336879,3.338863,13.635611,26590,13,57,7181
76,64K,gzip,Thunderbird,0.01466,0.015749,65467,6017.0,24030.0,8.623307,8.567879,6.478001,20655,136,198,5711
76,64K,deflate,Thunderbird,0.024397,0.021774,65467,5932.0,81123.0,10.601254,10.608525,6.478001,20655,136,198,5711
76,64K,lz4,Thunderbird,0.017225,0.0141,65467,9098.0,20512.0,8.681873,8.731558,6.478001,20655,136,198,5711
55,64K,gzip,Thunderbird,0.014376,0.016558,65260,4154.0,22844.0,7.883228,7.914543,7.259545,14921,24,112,28830
55,64K,deflate,Thunderbird,0.020634,0.018099,65260,4279.0,77422.0,9.854866,9.812574,7.259545,14921,24,112,28830
55,64K,lz4,Thunderbird,0.016291,0.01678,65260,6536.0,22425.0,8.044442,8.119025,7.259545,14921,24,112,28830
64,64K,gzip,Thunderbird,0.01491,0.015598,65429,4693.0,18933.0,6.53673,6.601961,10.954357,28727,34,62,10097
