BuildTreeFromTemplateTime,ChunkId,ChunkSize,Compressor,File,MatchTemplateTime,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
6.73241,38,256K,lz4,Thunderbird,13.174795,0.042145,0.042173,261969,23674.0,43973.0,21.155334,21.153897,13.556133,74780,29,73,93553
6.73241,40,256K,gzip,Thunderbird,3.617842,0.041486,0.041396,262102,10527.0,31936.0,26.498573,26.571941,4.009267,76499,33,192,111261
6.73241,40,256K,deflate,Thunderbird,3.617842,0.052167,0.04342,262102,10823.0,103448.0,28.810175,28.852414,4.009267,76499,33,192,111261
6.73241,40,256K,lz4,Thunderbird,3.617842,0.041456,0.040466,262102,16200.0,34235.0,26.600814,26.706657,4.009267,76499,33,192,111261
6.73241,39,256K,gzip,Thunderbird,1.668505,0.042045,0.041233,262139,20474.0,47478.0,40.587563,40.442569,2.117223,76756,238,452,27414
6.73241,39,256K,deflate,Thunderbird,1.668505,0.055808,0.042891,262139,20290.0,154014.0,44.232121,44.329991,2.117223,76756,238,452,27414
6.73241,39,256K,lz4,Thunderbird,1.668505,0.040301,0.040818,262139,32405.0,44905.0,40.609547,40.600888,2.117223,76756,238,452,27414
6.73241,41,256K,gzip,Thunderbird,7.464742,0.042801,0.043149,261834,26765.0,61642.0,51.146033,51.251047,7.932362,70226,295,611,24049
6.73241,41,256K,deflate,Thunderbird,7.464742,0.056615,0.042991,261834,26534.0,193852.0,56.112209,56.281634,7.932362,70226,295,611,24049
6.73241,41,256K,lz4,Thunderbird,7.464742,0.041515,0.040559,261834,39603.0,59668.0,51.564004,51.461991,7.932362,70226,295,611,24049
6.73241,42,256K,gzip,Thunderbird,15.032825,0.042946,0.042149,262023,25981.0,213014.0,210.084379,210.091645,15.617224,82640,139,397,63928
6.73241,42,256K,deflate,Thunderbird,15.032825,0.058683,0.043924,262023,25507.0,754408.0,243.585333,244.829594,15.617224,82640,139,397,63928
6.73241,42,256K,lz4,Thunderbird,15.032825,0.040758,0.040673,262023,43056.0,160243.0,210.750152,210.837329,15.617224,82640,139,397,63928
6.73241,43,256K,gzip,Thunderbird,0.295767,0.045091,0.041726,262044,25592.0,22065.0,3.074846,3.093696,0.66822,61404,5,6,31628
6.73241,43,256K,deflate,Thunderbird,0.295767,0.057104,0.043548,262044,22509.0,26756.0,3.31049,3.296388,0.66822,61404,5,6,31628
6.73241,43,256K,lz4,Thunderbird,0.295767,0.041037,0.042662,262044,44306.0,47526.0,3.087138,3.082739,0.66822,61404,5,6,31628
6.73241,44,256K,gzip,Thunderbird,12.02171,0.042446,0.043426,262035,24331.0,40464.0,20.835171,20.886096,12.413727,77284,39,230,37747
6.73241,44,256K,deflate,Thunderbird,12.02171,0.060093,0.043964,262035,23402.0,94864.0,22.551384,22.574033,12.413727,77284,39,230,37747
